generation  	alive.rpl   	n.adlt.nbAll	n.adlt.ho   	n.adlt.hs   
2700        	1           	11          	0.8911      	0.8896      
2701        	1           	11          	0.8907      	0.8896      
2702        	1           	11          	0.887       	0.8889      
2703        	1           	11          	0.8877      	0.8882      
2704        	1           	11          	0.8911      	0.8872      
2705        	1           	11          	0.8891      	0.8881      
2706        	1           	11          	0.8895      	0.8883      
2707        	1           	11          	0.8839      	0.8881      
2708        	1           	11          	0.8869      	0.8878      
2709        	1           	11          	0.8865      	0.8875      
2710        	1           	11          	0.8864      	0.8878      
2711        	1           	11          	0.8891      	0.8883      
2712        	1           	11          	0.8915      	0.8881      
2713        	1           	11          	0.8857      	0.8884      
2714        	1           	11          	0.8913      	0.8883      
2715        	1           	11          	0.8878      	0.8882      
2716        	1           	11          	0.8943      	0.8884      
2717        	1           	11          	0.8932      	0.8885      
2718        	1           	11          	0.8874      	0.8875      
2719        	1           	11          	0.8942      	0.8872      
2720        	1           	11          	0.8896      	0.8868      
2721        	1           	11          	0.8873      	0.8866      
2722        	1           	11          	0.8882      	0.8865      
2723        	1           	11          	0.8921      	0.8874      
2724        	1           	11          	0.8945      	0.8877      
2725        	1           	11          	0.8883      	0.8875      
2726        	1           	11          	0.8868      	0.8875      
2727        	1           	11          	0.885       	0.8873      
2728        	1           	11          	0.8823      	0.8877      
2729        	1           	11          	0.886       	0.8877      
2730        	1           	11          	0.8873      	0.8872      
2731        	1           	11          	0.8835      	0.8882      
2732        	1           	11          	0.8924      	0.888       
2733        	1           	11          	0.8913      	0.8872      
2734        	1           	11          	0.8865      	0.8868      
2735        	1           	11          	0.8856      	0.8873      
2736        	1           	11          	0.8844      	0.8871      
2737        	1           	11          	0.889       	0.8872      
2738        	1           	11          	0.8856      	0.8871      
2739        	1           	11          	0.8837      	0.8869      
2740        	1           	11          	0.8837      	0.8867      
2741        	1           	11          	0.8885      	0.8882      
2742        	1           	11          	0.8869      	0.8879      
2743        	1           	11          	0.8906      	0.8877      
2744        	1           	11          	0.8836      	0.8865      
2745        	1           	11          	0.8894      	0.8866      
2746        	1           	11          	0.8857      	0.8867      
2747        	1           	11          	0.886       	0.8866      
2748        	1           	11          	0.884       	0.8859      
2749        	1           	11          	0.8845      	0.8859      
2750        	1           	11          	0.8882      	0.8861      
2751        	1           	11          	0.8868      	0.8868      
2752        	1           	11          	0.8881      	0.8875      
2753        	1           	11          	0.8861      	0.8876      
