replicate   	generation  	n.adlt.nbAll	n.adlt.ho   	n.adlt.hs   
1           	1723        	10          	0.7804      	0.7779      
1           	1724        	10          	0.777       	0.7777      
1           	1725        	10          	0.7849      	0.7796      
1           	1726        	10          	0.7845      	0.7807      
1           	1727        	10          	0.7782      	0.7819      
1           	1728        	10          	0.7835      	0.7816      
1           	1729        	10          	0.788       	0.782       
1           	1730        	10          	0.78        	0.7818      
1           	1731        	10          	0.7728      	0.7824      
1           	1732        	10          	0.7835      	0.7822      
1           	1733        	10          	0.7835      	0.7831      
1           	1734        	10          	0.784       	0.7836      
1           	1735        	10          	0.7931      	0.7884      
1           	1736        	10          	0.7928      	0.7882      
1           	1737        	10          	0.7822      	0.7864      
1           	1738        	10          	0.7919      	0.788       
1           	1739        	10          	0.7889      	0.7893      
1           	1740        	10          	0.7878      	0.7889      
1           	1741        	10          	0.7912      	0.7901      
1           	1742        	10          	0.7858      	0.7909      
1           	1743        	10          	0.793       	0.7911      
1           	1744        	10          	0.786       	0.7891      
1           	1745        	10          	0.7911      	0.7898      
1           	1746        	10          	0.7924      	0.7889      
1           	1747        	10          	0.7908      	0.7886      
1           	1748        	10          	0.795       	0.788       
1           	1749        	10          	0.7893      	0.7883      
1           	1750        	10          	0.782       	0.7859      
1           	1751        	10          	0.7836      	0.7849      
1           	1752        	10          	0.7853      	0.785       
1           	1753        	10          	0.78        	0.7834      
1           	1754        	10          	0.7894      	0.7835      
1           	1755        	10          	0.7783      	0.7815      
1           	1756        	10          	0.7805      	0.778       
1           	1757        	10          	0.779       	0.7767      
1           	1758        	10          	0.7797      	0.7771      
1           	1759        	10          	0.7701      	0.7766      
1           	1760        	9           	0.7707      	0.7767      
1           	1761        	9           	0.7727      	0.7771      
1           	1762        	9           	0.7734      	0.7792      
1           	1763        	9           	0.7856      	0.7809      
1           	1764        	9           	0.7786      	0.7802      
