replicate   	generation  	n.adlt.nbAll	n.adlt.ho   	n.adlt.hs   
1           	3610        	10          	0.8653      	0.8654      
1           	3611        	10          	0.8648      	0.8642      
1           	3612        	10          	0.8617      	0.8641      
1           	3613        	10          	0.8719      	0.8656      
1           	3614        	10          	0.8648      	0.866       
1           	3615        	10          	0.8733      	0.8652      
1           	3616        	10          	0.8605      	0.865       
1           	3617        	10          	0.8654      	0.8646      
1           	3618        	10          	0.8672      	0.8643      
1           	3619        	10          	0.8584      	0.865       
1           	3620        	10          	0.8634      	0.8638      
1           	3621        	10          	0.8668      	0.863       
1           	3622        	10          	0.8587      	0.8647      
1           	3623        	10          	0.8556      	0.8645      
1           	3624        	10          	0.8618      	0.864       
1           	3625        	10          	0.8654      	0.8641      
1           	3626        	10          	0.8556      	0.8625      
1           	3627        	10          	0.8677      	0.8638      
1           	3628        	10          	0.8643      	0.8652      
1           	3629        	10          	0.8694      	0.8662      
1           	3630        	10          	0.862       	0.866       
1           	3631        	10          	0.8651      	0.8677      
1           	3632        	10          	0.8682      	0.867       
1           	3633        	10          	0.8642      	0.8663      
1           	3634        	10          	0.8642      	0.8673      
1           	3635        	10          	0.8733      	0.8678      
1           	3636        	10          	0.8686      	0.8681      
1           	3637        	10          	0.867       	0.8681      
1           	3638        	10          	0.8648      	0.868       
1           	3639        	10          	0.871       	0.8682      
1           	3640        	10          	0.8645      	0.8671      
1           	3641        	10          	0.8643      	0.866       
1           	3642        	10          	0.8668      	0.8654      
1           	3643        	10          	0.8608      	0.8655      
1           	3644        	10          	0.8701      	0.8665      
1           	3645        	10          	0.8654      	0.8657      
1           	3646        	10          	0.8682      	0.8652      
1           	3647        	10          	0.8641      	0.8648      
1           	3648        	10          	0.8671      	0.8662      
1           	3649        	10          	0.8663      	0.8667      
1           	3650        	10          	0.869       	0.8667      
1           	3651        	10          	0.862       	0.8683      
1           	3652        	10          	0.8665      	0.869       
1           	3653        	10          	0.8731      	0.8691      
1           	3654        	10          	0.8733      	0.8696      
1           	3655        	10          	0.8649      	0.8704      
1           	3656        	10          	0.869       	0.8701      
1           	3657        	10          	0.8703      	0.8687      
1           	3658        	10          	0.8701      	0.8681      
1           	3659        	10          	0.8677      	0.8678      
1           	3660        	10          	0.8678      	0.8677      
1           	3661        	10          	0.8654      	0.8681      
1           	3662        	10          	0.8641      	0.8678      
